scenario_id,measurement_type,source_experiment_ids,mcu,configured_clock_mhz,available_ram_bytes,available_flash_bytes,security_category,latency_budget_us,recommended_variant,decision_reason,source_measurement_hash
SCN-6f8e379e5719bd9a,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,1,5000,UNSUPPORTED,no observed configuration meets all constraints,6f8e379e5719bd9ae7ad9c0ee14408bba507a12942f7c7bf747d3264c0f03e1b
SCN-4f413b84e0146695,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,1,10000,UNSUPPORTED,no observed configuration meets all constraints,4f413b84e0146695fb2cd02deb016ecc66fc1f8c20720f3a823105ca4bb59c81
SCN-430a31924d3d8918,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,1,25000,UNSUPPORTED,no observed configuration meets all constraints,430a31924d3d8918303b89755c22769f34ad98c3de676a7c75eaeae30e007c1c
SCN-8d63b1955b81ca57,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,1,50000,UNSUPPORTED,no observed configuration meets all constraints,8d63b1955b81ca57d8063216e7ac437d98c23888e43aacbde5d2de1f93bf9c58
SCN-1da5f7a881cd5b31,derived_recommendation_scenario,stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os,STM32H753ZIT6,64,32768,524288,1,100000,ML-KEM-512,fastest observed feasible variant,1da5f7a881cd5b3182017932187a4ee4bf80aa97c33e4f6ec369376af3d9b723
SCN-d0e589bf95165bb4,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,524288,1,250000,ML-KEM-512,fastest observed feasible variant,d0e589bf95165bb424e5bcd2a4fa611d094b2b3c10a66677aca29af1bb8760f4
SCN-cd9196b33bc3edf8,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem768_64mhz_o0|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,524288,3,0,ML-KEM-768,fastest observed feasible variant,cd9196b33bc3edf851db994bfbe380bedf649c8cde2336716d02fa733f751f32
SCN-3e30fb9a786b523e,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,3,2000,UNSUPPORTED,no observed configuration meets all constraints,3e30fb9a786b523e8767c15de54e9a850e1c9992ae99f656be70f8585054afcc
SCN-52ddbb9edf3737a9,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,3,5000,UNSUPPORTED,no observed configuration meets all constraints,52ddbb9edf3737a9e80c9f0b5e3eb1cc7dd2d98dfda668216eaebb153c0063d3
SCN-adb4f0507682baa6,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,3,10000,UNSUPPORTED,no observed configuration meets all constraints,adb4f0507682baa6dedcc817df52f35f89a738dd5991d5c3e579f5dbcd4825d7
SCN-29615d13b143fd0b,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,3,25000,UNSUPPORTED,no observed configuration meets all constraints,29615d13b143fd0bec8c06ea7d2843de57d25ae5cc76f0377100128e5302b464
SCN-c81b1b0bd5a477fc,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,3,50000,UNSUPPORTED,no observed configuration meets all constraints,c81b1b0bd5a477fc7767c739a2a49db02a1a58493103165d16b42460d9ed86cd
SCN-200d0b9aa800ae7c,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,3,100000,UNSUPPORTED,no observed configuration meets all constraints,200d0b9aa800ae7c04c85e3cd493c27c17b26260b84f8b353336febc792ed01f
SCN-a4b54e80d8a9c7ab,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,524288,3,250000,ML-KEM-768,fastest observed feasible variant,a4b54e80d8a9c7ab2534a05ceb4cfe403ce6f25cc4e3c854ddbf662c72ed5bec
SCN-fb87310c0de53dbb,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os,STM32H753ZIT6,64,32768,524288,5,0,ML-KEM-1024,fastest observed feasible variant,fb87310c0de53dbb2b2f83fde5c4d7f1fc6c6a002c956a5278b2efcd3cd96e9b
SCN-533e3dd8c8f4123e,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,5,2000,UNSUPPORTED,no observed configuration meets all constraints,533e3dd8c8f4123e35c0b35525780f990fc9f5b531c6728014b7886d38eeacef
SCN-97cf5dc5d135329c,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,5,5000,UNSUPPORTED,no observed configuration meets all constraints,97cf5dc5d135329ceede2d2dc862636f94953f883d6e0850bd26022251a608ca
SCN-bb3f9a947a3273f2,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,5,10000,UNSUPPORTED,no observed configuration meets all constraints,bb3f9a947a3273f23526fb9674c25c7fef006aa3d3518ede9201b177a7e0d66e
SCN-7ad1491b83e763bd,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,5,25000,UNSUPPORTED,no observed configuration meets all constraints,7ad1491b83e763bd7b2fb6b745602bfb4704a925727c4db1fd859e76a2b7f85c
SCN-9d2ea49f04d2acac,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,5,50000,UNSUPPORTED,no observed configuration meets all constraints,9d2ea49f04d2acacd847bc99a760b86c849faf999225a616b781816834ba5b71
SCN-0d134e92518321b0,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,524288,5,100000,UNSUPPORTED,no observed configuration meets all constraints,0d134e92518321b066b36a9eb46039047f8b7707b29bbad10be2acabbb84b908
SCN-03120c295e9cfe53,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os,STM32H753ZIT6,64,32768,524288,5,250000,ML-KEM-1024,fastest observed feasible variant,03120c295e9cfe535680999f3b68ee3ee518ab48a8f9f6f1e0a6c9ebcb564a89
SCN-3ada8ba831e546b2,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem512_64mhz_o0|stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os|stm32h7_mlkem768_64mhz_o0|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,1048576,1,0,ML-KEM-512,fastest observed feasible variant,3ada8ba831e546b2bf0b7b97e63324f641bf604276a3990b06fbf8a5528646e4
SCN-cd393f1fbf362ed5,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,1,2000,UNSUPPORTED,no observed configuration meets all constraints,cd393f1fbf362ed55cf9258e5632fa579a65169fa4023c21143353253b6b29d8
SCN-b76e8243c715d225,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,1,5000,UNSUPPORTED,no observed configuration meets all constraints,b76e8243c715d22538dde39e3d56008f0332d62dc4700867ea8f023ce4b03ab9
SCN-0b6c9f0e8903a0a1,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,1,10000,UNSUPPORTED,no observed configuration meets all constraints,0b6c9f0e8903a0a11b91bf544ae0b5afea7d80764961c59e9bf8a5e00d02fe2d
SCN-09b6b702a44dd726,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,1,25000,UNSUPPORTED,no observed configuration meets all constraints,09b6b702a44dd726ad03ada886ad22eed683ef7a7b7f4792909c87a5dffef661
SCN-f4bcffe45ac62769,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,1,50000,UNSUPPORTED,no observed configuration meets all constraints,f4bcffe45ac62769064cf2c45aac22d39d70c7c0ef214acdba1522ca181ad856
SCN-396a6ed20613ba72,derived_recommendation_scenario,stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os,STM32H753ZIT6,64,32768,1048576,1,100000,ML-KEM-512,fastest observed feasible variant,396a6ed20613ba72896f8da48900cbf11ab597eb407cc76106afc86dbc0603f6
SCN-0ff54bfe4dd042d4,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,1048576,1,250000,ML-KEM-512,fastest observed feasible variant,0ff54bfe4dd042d4485b5dcd386e5f55aa993fba9c5c0d40bfb92aba2c9748af
SCN-152f13f0fa2c0422,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem768_64mhz_o0|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,1048576,3,0,ML-KEM-768,fastest observed feasible variant,152f13f0fa2c0422ba9ba507f9ea9c1d7b2d9baece331e3f089c8bed1d7db958
SCN-96cc9ae84b392078,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,3,2000,UNSUPPORTED,no observed configuration meets all constraints,96cc9ae84b392078782f6ff6a461b12644d6cf264f3efd6bd16e342b22ffe9d7
SCN-5276d06d91474e7d,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,3,5000,UNSUPPORTED,no observed configuration meets all constraints,5276d06d91474e7d52baef42bf33f79927d534cb64705c56f4dabd763713ea3a
SCN-eae846ec51178893,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,3,10000,UNSUPPORTED,no observed configuration meets all constraints,eae846ec511788934c8b98a56d3f23400c0db1c235d3bbac7d278f597b5345d2
SCN-bcf0ecd305fe0ca6,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,3,25000,UNSUPPORTED,no observed configuration meets all constraints,bcf0ecd305fe0ca60164d22031f49650d62f0fca2d485606c6db18ee21b51576
SCN-1a220a554e7727a5,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,3,50000,UNSUPPORTED,no observed configuration meets all constraints,1a220a554e7727a513c8e9eec793f1f341b957a45c3eadd47450c622fade1a59
SCN-187266248c05db52,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,3,100000,UNSUPPORTED,no observed configuration meets all constraints,187266248c05db5254c0cb25c375b0db4061bd9a840051987c6b67c48dffdc24
SCN-58fba74483a27c0d,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,1048576,3,250000,ML-KEM-768,fastest observed feasible variant,58fba74483a27c0d3b05f85f2a9b80a5c73700d599d54d8dd8c5b078ee39a3af
SCN-797c5833c02be0ce,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os,STM32H753ZIT6,64,32768,1048576,5,0,ML-KEM-1024,fastest observed feasible variant,797c5833c02be0ceb03688311d30da83ce42260a79a40a613e7d51f3f19827d2
SCN-81b0bea3c6d18659,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,5,2000,UNSUPPORTED,no observed configuration meets all constraints,81b0bea3c6d18659fabcebe69d56e3d0eb86e0138305f51e029b4bcedb2fda9b
SCN-dd48b9af72253fc2,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,5,5000,UNSUPPORTED,no observed configuration meets all constraints,dd48b9af72253fc22653404d605255a6b612769b154832fb8287801f9cb7a1d2
SCN-2e4f6c4a4dcf4c57,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,5,10000,UNSUPPORTED,no observed configuration meets all constraints,2e4f6c4a4dcf4c5771c55d848b23a6bf0ea7e5afe4f04aabe84d47b90722e50e
SCN-94b8f31197418e68,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,5,25000,UNSUPPORTED,no observed configuration meets all constraints,94b8f31197418e68213808d3d4698ae33364a4ccba0cfce1922d1223b862ebf5
SCN-29f9ea0cb415c11d,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,5,50000,UNSUPPORTED,no observed configuration meets all constraints,29f9ea0cb415c11d6bc84336477840f1e98dc2b7af94ccf5a42d9a34db2130c6
SCN-00a3e868de4f65c0,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,1048576,5,100000,UNSUPPORTED,no observed configuration meets all constraints,00a3e868de4f65c0937b03e444f13c021b092fedbeb419f2a6c5ccf75fc04765
SCN-beee25c2ea51ee05,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os,STM32H753ZIT6,64,32768,1048576,5,250000,ML-KEM-1024,fastest observed feasible variant,beee25c2ea51ee0557c98fda8fc8b6051a9c0a9d2c50a8b8454782f54eb9cf37
SCN-35b0e96ea9f393c4,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem512_64mhz_o0|stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os|stm32h7_mlkem768_64mhz_o0|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,2097152,1,0,ML-KEM-512,fastest observed feasible variant,35b0e96ea9f393c497005c1918c84428db9fa5277f11b0c6ad5381a8fca1eb82
SCN-431560eb73021a54,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,1,2000,UNSUPPORTED,no observed configuration meets all constraints,431560eb73021a548cf557f29222c63561906c140d32fb9fd014862657265561
SCN-9f3cce3d23474151,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,1,5000,UNSUPPORTED,no observed configuration meets all constraints,9f3cce3d2347415148cf03035bb26a60b92a4e8023f1b8e9a8b02b24e3d0f1af
SCN-68c7b1deb1e02a5c,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,1,10000,UNSUPPORTED,no observed configuration meets all constraints,68c7b1deb1e02a5cba5303f6a1ab11c310fe2fd813b9361275b23e47c014c869
SCN-5e66cfcb3ad88bff,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,1,25000,UNSUPPORTED,no observed configuration meets all constraints,5e66cfcb3ad88bff53c8951af29219140991ab4bd77a553c266976f807d1c06e
SCN-b166b4d0e68cbf27,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,1,50000,UNSUPPORTED,no observed configuration meets all constraints,b166b4d0e68cbf273ed37d1d99418a8f895f29b15522ad608f2f34c8ad6699f2
SCN-81474d9d951edf9d,derived_recommendation_scenario,stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os,STM32H753ZIT6,64,32768,2097152,1,100000,ML-KEM-512,fastest observed feasible variant,81474d9d951edf9d84b007bd408985cb5e51d4cf64c6a0ce7a405c0abfb83c22
SCN-98a919877ec21b0b,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_ofast|stm32h7_mlkem512_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,2097152,1,250000,ML-KEM-512,fastest observed feasible variant,98a919877ec21b0b3209bb74fc2d4dbdd905781d20e76a63244a42c684bd18da
SCN-669e789336c6dd43,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem768_64mhz_o0|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,2097152,3,0,ML-KEM-768,fastest observed feasible variant,669e789336c6dd43ee9d801d88361233e7eab1d044192b6d7c55c20d0ef345f5
SCN-d381d81a68100cdc,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,3,2000,UNSUPPORTED,no observed configuration meets all constraints,d381d81a68100cdc8536f6999e248338e84641e8972b6b3634b424a85e62501f
SCN-c4b380d4ce5af343,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,3,5000,UNSUPPORTED,no observed configuration meets all constraints,c4b380d4ce5af3431bcce51ce879a2fa7ee8570a6ef4a486e42ee5f0f5ab4546
SCN-c39a7cc62ce7a777,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,3,10000,UNSUPPORTED,no observed configuration meets all constraints,c39a7cc62ce7a777a320efc8fdd941eb071fbc5841265d4602a2d67d23200857
SCN-681b9792fa8faa41,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,3,25000,UNSUPPORTED,no observed configuration meets all constraints,681b9792fa8faa41de89b90602d4a9979773ad55d9a590f972c90c9922e08a29
SCN-67f3254e8ae3903c,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,3,50000,UNSUPPORTED,no observed configuration meets all constraints,67f3254e8ae3903c2d6d1dd10b9d648264b1434498b9e22605a6030c7600f8ad
SCN-481caf839bec5e3c,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,3,100000,UNSUPPORTED,no observed configuration meets all constraints,481caf839bec5e3c222540424c355f56ca3ebfba4f716ce2b0bab114e8bc07f4
SCN-d5c683ef16541830,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_ofast|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,32768,2097152,3,250000,ML-KEM-768,fastest observed feasible variant,d5c683ef1654183004b94ccaa392a96872fa1575febf287ae88279c104c8c611
SCN-d474fd09da9f8c69,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o0|stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os,STM32H753ZIT6,64,32768,2097152,5,0,ML-KEM-1024,fastest observed feasible variant,d474fd09da9f8c6966edc9b17c07806d84ae384eb59e65925909fea5ec61ecb9
SCN-2472a9461981176d,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,5,2000,UNSUPPORTED,no observed configuration meets all constraints,2472a9461981176d8cae8685c966f4cd26f65672666f749d1ca416ecccdcf5a9
SCN-56162013c7a3e34a,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,5,5000,UNSUPPORTED,no observed configuration meets all constraints,56162013c7a3e34a2a70027b93b8130950b39c24aec9c0cdd3c53fc3102d3c13
SCN-51a8e640e39a3e49,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,5,10000,UNSUPPORTED,no observed configuration meets all constraints,51a8e640e39a3e49230629681223e0fedee47671df0f4a7a416c73982fa244b6
SCN-d404460f829b7949,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,5,25000,UNSUPPORTED,no observed configuration meets all constraints,d404460f829b79495b7f4b0a171d110196c6489f82b9587027154bfdc22a9a1b
SCN-0a58dbb5d1808337,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,5,50000,UNSUPPORTED,no observed configuration meets all constraints,0a58dbb5d180833719e0b0b85b6a45e3281c000e3313249a1f8a37c4a2c50a4b
SCN-10aaa0b8217cff11,derived_recommendation_scenario,,STM32H753ZIT6,64,32768,2097152,5,100000,UNSUPPORTED,no observed configuration meets all constraints,10aaa0b8217cff11e2b8afa02436497bdf75066dc4ad780370a8deeb88dc47f9
SCN-eb78d6abb0b34e54,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_ofast|stm32h7_mlkem1024_64mhz_os,STM32H753ZIT6,64,32768,2097152,5,250000,ML-KEM-1024,fastest observed feasible variant,eb78d6abb0b34e54244c816e57fc222aee84850818a22688bd342cfccf8cc6b1
SCN-ca4a5faea670457e,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,49152,32768,1,0,ML-KEM-512,fastest observed feasible variant,ca4a5faea670457e044d974ca14a93e8c301728815ad760525e5f42e791ac897
SCN-eb35ab7f99736f3a,derived_recommendation_scenario,,STM32H753ZIT6,64,49152,32768,1,2000,UNSUPPORTED,no observed configuration meets all constraints,eb35ab7f99736f3adc399e2bef8bd1ed5d7391107fbb8cc3266a6fe95f5abad8
SCN-f8534fedf33616ff,derived_recommendation_scenario,,STM32H753ZIT6,64,49152,32768,1,5000,UNSUPPORTED,no observed configuration meets all constraints,f8534fedf33616ffee06ba99a3d8879afb10ab06f4d6a2ccb9c1937bb39fd0e1
SCN-eadef75bee2faa8b,derived_recommendation_scenario,,STM32H753ZIT6,64,49152,32768,1,10000,UNSUPPORTED,no observed configuration meets all constraints,eadef75bee2faa8baf133c3cf8b61fd4e2bb32904a640ed38d43d649f3424389
SCN-11e8c65880964f4a,derived_recommendation_scenario,,STM32H753ZIT6,64,49152,32768,1,25000,UNSUPPORTED,no observed configuration meets all constraints,11e8c65880964f4a377ae0650b2b4cb4514a3dc1a54b59503cc12dbcc6c606e7
SCN-7f9c9338c58fb425,derived_recommendation_scenario,,STM32H753ZIT6,64,49152,32768,1,50000,UNSUPPORTED,no observed configuration meets all constraints,7f9c9338c58fb4255eb92bd4d227d92d73fc31d558b7acb8294c507d9fb9f5ae
SCN-c130ee5f9cc2cb95,derived_recommendation_scenario,stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_os,STM32H753ZIT6,64,49152,32768,1,100000,ML-KEM-512,fastest observed feasible variant,c130ee5f9cc2cb95df64681f2ebb795bd0bf8d108e49a14574390b6b8cdfdd9d
SCN-817cbc1a0da4aff3,derived_recommendation_scenario,stm32h7_mlkem1024_64mhz_o1|stm32h7_mlkem1024_64mhz_o2|stm32h7_mlkem1024_64mhz_o3|stm32h7_mlkem1024_64mhz_os|stm32h7_mlkem512_64mhz_o1|stm32h7_mlkem512_64mhz_o2|stm32h7_mlkem512_64mhz_o3|stm32h7_mlkem512_64mhz_os|stm32h7_mlkem768_64mhz_o1|stm32h7_mlkem768_64mhz_o2|stm32h7_mlkem768_64mhz_o3|stm32h7_mlkem768_64mhz_os,STM32H753ZIT6,64,49152,32768,1,250000,ML-KEM-512,fastest observed feasible variant,817cbc1a0da4aff3531924e598568456809ad8f4a9dd0f5228d3275b14b59287
